Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
female,0,1,1,72,1,dsl,0,1,1,two year,electronic check,60.0,4264.0,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,44.8,44.8,0
female,0,1,1,9,1,dsl,1,0,0,one year,mailed check,48.6,422.3,0
male,0,0,0,69,1,dsl,1,1,1,two year,bank transfer (automatic),60.05,4176.7,0
female,0,1,0,52,1,fiber optic,0,1,1,month-to-month,credit card (automatic),102.7,5138.1,0
female,1,1,0,11,1,fiber optic,0,1,1,month-to-month,electronic check,82.9,880.05,0
female,1,0,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,70.35,139.05,1
female,1,1,1,28,1,dsl,0,0,1,month-to-month,electronic check,35.9,973.65,0
female,1,0,0,17,1,fiber optic,0,0,0,month-to-month,credit card (automatic),82.65,1470.05,0
female,0,1,1,35,1,no,0,0,0,two year,mailed check,19.85,739.35,0
female,0,0,0,8,1,no,0,0,0,one year,mailed check,19.2,161.95,0
male,0,0,0,46,1,fiber optic,0,0,1,one year,credit card (automatic),94.9,4422.95,0
female,0,0,0,7,1,fiber optic,0,0,0,month-to-month,electronic check,73.85,511.25,1
female,0,0,0,2,1,fiber optic,0,0,0,month-to-month,mailed check,80.6,155.8,1
male,0,1,1,68,1,dsl,0,1,0,one year,bank transfer (automatic),75.8,5293.95,1
female,0,0,0,43,1,fiber optic,0,0,1,two year,electronic check,104.6,4759.85,1
female,0,0,0,68,1,dsl,1,1,1,two year,electronic check,88.15,6148.45,0
female,0,0,0,36,1,fiber optic,0,0,1,month-to-month,credit card (automatic),94.8,3565.65,0
male,0,1,0,63,1,fiber optic,0,0,1,month-to-month,electronic check,103.4,6603.0,1
female,1,0,0,32,1,dsl,0,1,0,month-to-month,bank transfer (automatic),54.65,1830.1,0
female,0,1,0,71,1,dsl,1,1,1,two year,credit card (automatic),85.75,6223.8,0
female,0,1,1,66,1,dsl,1,0,0,month-to-month,bank transfer (automatic),67.45,4508.65,0
male,0,0,0,63,1,no,0,0,0,one year,mailed check,20.5,1328.15,0
female,0,0,1,41,1,no,0,0,0,one year,credit card (automatic),20.25,865.0,0
female,1,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,72.1,72.1,0
female,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,90.4,168.2,1
female,0,1,0,70,1,no,0,0,0,two year,bank transfer (automatic),19.45,1303.5,0
female,0,0,0,23,1,dsl,0,0,1,month-to-month,electronic check,44.95,996.85,0
female,1,1,0,64,1,fiber optic,1,0,0,one year,bank transfer (automatic),97.0,6430.9,0
male,0,1,1,37,1,dsl,1,1,0,two year,credit card (automatic),62.8,2278.75,0
male,0,0,1,17,1,dsl,0,0,0,one year,mailed check,44.6,681.4,0
female,1,0,0,7,1,fiber optic,0,0,1,month-to-month,electronic check,89.15,574.35,0
male,0,1,1,4,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.8,371.9,1
female,1,0,0,21,1,dsl,1,0,1,month-to-month,electronic check,41.9,840.1,1
female,0,0,0,10,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.25,846.0,1
female,1,0,0,16,1,dsl,1,0,0,month-to-month,electronic check,54.1,889.0,0
male,0,1,0,64,1,fiber optic,0,1,1,two year,electronic check,105.25,6823.4,0
male,1,1,0,27,1,dsl,1,0,0,month-to-month,credit card (automatic),30.75,805.1,1
male,0,1,1,42,1,fiber optic,1,0,1,one year,electronic check,97.1,4016.75,0
male,0,0,1,5,1,no,0,0,0,month-to-month,mailed check,20.2,83.75,0
female,0,0,0,41,1,fiber optic,0,1,1,two year,bank transfer (automatic),98.8,3959.15,0
male,0,1,0,58,1,dsl,0,0,0,one year,credit card (automatic),50.3,2878.55,0
female,0,0,0,47,1,no,0,0,0,two year,mailed check,20.55,945.7,0
male,0,0,0,18,1,fiber optic,0,1,0,month-to-month,bank transfer (automatic),75.9,1373.05,0
male,0,0,0,5,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.5,492.55,1
male,0,1,0,23,1,dsl,1,0,0,month-to-month,bank transfer (automatic),59.95,1406.0,0
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.15,19.15,0
male,0,1,0,71,1,fiber optic,0,0,1,one year,credit card (automatic),98.65,6962.85,0
male,0,1,1,72,1,fiber optic,1,1,1,two year,credit card (automatic),112.6,8126.65,0
male,0,1,1,33,1,no,0,0,0,one year,mailed check,20.6,690.25,0
male,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,85.65,181.5,1
male,0,0,1,24,1,dsl,1,1,0,two year,mailed check,35.75,830.8,0
female,0,1,1,56,1,fiber optic,0,1,0,one year,credit card (automatic),99.75,5608.4,0
male,0,0,0,37,1,fiber optic,0,0,1,month-to-month,credit card (automatic),96.1,3646.8,0
female,0,0,0,43,1,dsl,0,1,1,one year,credit card (automatic),85.1,3662.25,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,mailed check,25.35,25.35,0
female,0,1,0,25,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),104.95,2566.5,1
female,0,0,0,61,1,dsl,1,1,1,two year,electronic check,89.65,5308.7,0
male,0,0,0,17,1,fiber optic,0,1,0,one year,electronic check,86.75,1410.25,0
female,0,1,0,41,1,fiber optic,0,1,0,one year,bank transfer (automatic),86.2,3339.05,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,mailed check,50.65,50.65,1
male,1,1,1,72,1,dsl,1,1,1,two year,bank transfer (automatic),64.8,4732.35,0
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,credit card (automatic),90.85,90.85,1
male,0,0,0,48,1,fiber optic,0,0,1,two year,bank transfer (automatic),108.1,5067.45,0
male,1,1,0,11,1,no,0,0,0,month-to-month,mailed check,19.95,214.75,1
female,1,1,0,55,1,fiber optic,0,0,0,month-to-month,electronic check,85.45,4874.7,1
female,0,0,0,42,1,dsl,1,1,0,one year,electronic check,54.75,2348.45,0
male,0,0,0,44,1,fiber optic,0,0,0,month-to-month,mailed check,90.4,4063.0,0
male,0,0,1,1,1,dsl,0,0,0,month-to-month,electronic check,44.0,44.0,0
female,0,0,0,27,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.6,2595.25,0
male,1,1,0,27,1,dsl,0,1,1,month-to-month,bank transfer (automatic),84.8,2309.55,0
female,1,0,0,2,1,dsl,0,0,0,month-to-month,electronic check,44.3,89.3,0
female,0,0,0,19,1,no,0,0,0,month-to-month,mailed check,19.9,367.55,0
female,1,1,0,42,1,fiber optic,0,0,1,month-to-month,electronic check,95.05,3944.5,0
female,0,0,0,66,1,dsl,1,1,1,two year,credit card (automatic),90.05,5965.95,0
male,1,1,0,33,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),109.9,3694.7,0
female,0,0,0,34,1,fiber optic,0,0,0,month-to-month,credit card (automatic),73.95,2524.45,1
male,1,0,0,33,1,dsl,0,1,1,month-to-month,electronic check,54.6,1803.7,0
female,0,1,1,23,1,no,0,0,0,one year,mailed check,20.05,415.1,0
female,0,0,0,32,1,no,0,0,0,one year,bank transfer (automatic),19.75,624.15,0
female,0,0,0,11,1,no,0,0,0,one year,credit card (automatic),20.05,237.7,0
male,0,1,1,69,1,fiber optic,0,0,1,month-to-month,credit card (automatic),99.45,7007.6,1
female,0,1,0,68,1,dsl,1,1,0,one year,bank transfer (automatic),55.9,3848.8,0
male,0,0,0,20,1,no,0,0,0,two year,mailed check,19.7,419.4,0
male,0,0,0,72,1,no,0,0,0,two year,credit card (automatic),19.8,1468.75,0
male,0,1,1,60,1,fiber optic,1,0,1,one year,bank transfer (automatic),95.4,5812.0,0
male,1,1,1,32,1,fiber optic,0,0,1,month-to-month,mailed check,93.95,2861.45,0
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.9,19.9,1
male,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.6,19.6,1
male,1,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,81.35,233.7,1
female,0,1,0,46,1,no,0,0,0,one year,bank transfer (automatic),24.45,1066.15,0
female,0,1,0,29,1,fiber optic,0,0,0,month-to-month,electronic check,74.95,2149.05,0
male,0,0,0,51,1,fiber optic,0,1,0,month-to-month,electronic check,87.35,4473.0,0
female,1,1,0,48,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.65,3545.05,0
female,0,1,1,16,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),73.25,1195.75,0
male,0,1,0,70,1,fiber optic,0,1,0,two year,bank transfer (automatic),98.7,6858.9,0
female,0,1,1,40,1,no,0,0,0,two year,mailed check,24.8,1024.7,0
female,0,1,1,22,1,fiber optic,0,0,0,month-to-month,electronic check,83.3,1845.9,1
female,1,0,0,1,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.3,75.3,1
female,0,1,1,5,1,no,0,0,0,month-to-month,mailed check,24.3,132.25,0
female,0,0,0,7,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.85,515.45,0
male,0,0,1,29,1,fiber optic,0,1,0,one year,credit card (automatic),100.55,2830.45,0
male,0,1,1,44,1,no,0,0,0,one year,mailed check,25.7,1110.5,0
female,0,0,0,10,1,dsl,1,0,0,month-to-month,bank transfer (automatic),40.7,449.3,0
female,1,1,0,55,1,dsl,0,0,0,month-to-month,bank transfer (automatic),51.65,2838.55,0
male,1,1,0,52,1,fiber optic,0,0,1,one year,bank transfer (automatic),105.1,5376.4,0
female,0,1,1,10,1,fiber optic,0,0,0,month-to-month,electronic check,85.95,858.6,0
male,0,0,0,18,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.6,1395.05,0
female,0,1,0,68,1,dsl,1,1,0,one year,bank transfer (automatic),58.25,3975.7,0
female,0,1,1,61,1,no,0,0,0,month-to-month,mailed check,19.4,1182.55,1
female,0,1,1,72,1,dsl,1,1,1,two year,credit card (automatic),65.2,4784.45,0
male,0,0,0,2,1,dsl,1,0,0,month-to-month,electronic check,53.45,119.5,0
male,0,0,0,12,1,dsl,0,0,0,month-to-month,bank transfer (automatic),45.4,518.9,1
male,0,1,0,41,1,no,0,0,0,two year,electronic check,19.75,899.45,0
female,0,0,0,26,1,dsl,0,1,1,month-to-month,credit card (automatic),44.45,1183.8,0
male,0,1,0,36,1,no,0,0,0,one year,bank transfer (automatic),20.85,720.05,0
male,0,1,1,72,1,fiber optic,1,1,1,two year,credit card (automatic),114.05,8468.2,0
male,0,1,0,35,1,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.85,3161.2,0
male,0,0,0,1,1,dsl,0,1,0,month-to-month,mailed check,55.05,55.05,0
female,0,1,1,16,1,fiber optic,1,1,1,month-to-month,electronic check,112.95,1882.55,0
female,1,0,0,49,1,fiber optic,1,0,1,month-to-month,credit card (automatic),101.55,5070.4,0
female,0,1,0,54,1,fiber optic,1,1,1,one year,mailed check,114.65,6049.5,0
female,0,0,1,18,1,dsl,1,0,0,month-to-month,electronic check,64.8,1166.7,0
female,0,1,0,36,1,fiber optic,0,0,0,month-to-month,electronic check,80.4,2937.65,0
female,0,0,0,60,1,fiber optic,0,0,1,month-to-month,electronic check,105.9,6396.45,1
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,mailed check,69.55,69.55,1
female,0,1,1,52,1,no,0,0,0,two year,bank transfer (automatic),25.05,1270.25,0
male,0,1,1,8,1,fiber optic,0,0,1,month-to-month,electronic check,94.75,759.55,0
male,0,1,1,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),105.5,7611.55,0
female,0,0,0,64,1,no,0,0,0,one year,mailed check,24.7,1642.75,0
female,1,0,0,22,1,dsl,1,1,0,month-to-month,mailed check,69.75,1545.4,0
male,0,1,0,60,1,dsl,0,1,1,month-to-month,bank transfer (automatic),60.2,3582.4,0
female,0,1,1,28,1,fiber optic,0,0,0,month-to-month,electronic check,81.05,2227.1,1
female,0,1,0,61,1,no,0,0,0,two year,mailed check,24.4,1417.9,0
female,0,0,0,24,1,fiber optic,0,0,1,month-to-month,electronic check,104.15,2494.65,0
male,0,1,1,28,1,fiber optic,0,1,1,one year,bank transfer (automatic),92.9,2768.35,0
female,0,1,1,30,1,dsl,0,1,1,two year,bank transfer (automatic),80.8,2369.3,0
male,0,1,0,2,1,no,0,0,0,month-to-month,mailed check,20.0,38.0,0
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,75.1,75.1,0
male,0,0,1,6,1,no,0,0,0,month-to-month,mailed check,19.65,100.9,0
female,0,1,0,24,1,dsl,0,0,1,month-to-month,bank transfer (automatic),69.45,1614.05,0
male,0,1,1,4,1,fiber optic,0,0,1,month-to-month,electronic check,101.15,385.9,1
male,0,0,0,7,1,fiber optic,0,0,1,month-to-month,electronic check,99.8,673.25,1
male,1,1,0,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),116.05,8404.9,0
male,0,0,0,70,1,dsl,0,1,0,two year,mailed check,40.05,2799.75,0
male,1,1,0,64,1,fiber optic,0,1,1,two year,electronic check,102.1,6538.45,0
male,0,1,1,72,1,fiber optic,0,0,1,one year,electronic check,89.7,6588.95,0
female,0,0,1,44,1,no,0,0,0,two year,mailed check,19.9,868.1,0
female,0,1,1,13,1,dsl,0,0,0,month-to-month,electronic check,55.95,734.35,1
female,1,0,0,17,1,no,0,0,0,one year,mailed check,20.65,330.6,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,55.0,55.0,1
male,0,1,0,9,1,dsl,0,0,1,month-to-month,mailed check,70.05,564.4,0
male,0,1,0,24,1,dsl,1,1,0,month-to-month,mailed check,53.6,1315.35,0
female,0,1,1,1,1,fiber optic,0,0,0,month-to-month,electronic check,74.7,74.7,1
male,0,0,0,24,1,fiber optic,0,0,0,month-to-month,electronic check,80.25,1861.5,1
male,1,1,1,35,1,dsl,0,1,1,month-to-month,electronic check,76.05,2747.2,0
female,0,1,1,7,1,dsl,1,1,1,month-to-month,electronic check,75.7,554.05,0
male,0,0,0,5,1,fiber optic,0,1,1,month-to-month,electronic check,96.1,453.4,1
female,0,0,1,15,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.0,994.8,1
male,0,1,1,11,1,no,0,0,0,two year,mailed check,19.65,225.75,0
female,0,1,0,48,1,dsl,1,0,0,month-to-month,bank transfer (automatic),45.3,2145.0,1
female,1,0,0,20,1,fiber optic,0,0,0,month-to-month,electronic check,81.45,1671.6,0
female,0,1,0,72,1,fiber optic,0,1,1,one year,bank transfer (automatic),108.5,8003.8,0
female,0,1,1,8,1,fiber optic,0,0,1,month-to-month,electronic check,83.55,680.05,1
male,0,1,1,72,1,fiber optic,0,0,0,two year,credit card (automatic),84.5,6130.85,0
female,0,0,0,15,1,fiber optic,0,0,1,month-to-month,electronic check,100.15,1415.0,0
male,0,0,0,72,1,dsl,0,1,1,two year,bank transfer (automatic),88.6,6201.95,0
female,0,1,1,0,1,dsl,1,1,1,two year,bank transfer (automatic),52.55,52.55,0
male,0,0,1,1,1,fiber optic,0,0,0,month-to-month,electronic check,74.35,20.25,1
male,0,1,1,63,1,fiber optic,0,0,1,two year,bank transfer (automatic),104.8,80.85,0
female,0,0,0,2,1,dsl,0,0,1,month-to-month,electronic check,59.0,25.75,0
female,0,1,0,2,1,fiber optic,1,0,0,month-to-month,electronic check,74.4,56.05,1
male,1,1,0,61,1,dsl,0,0,0,one year,bank transfer (automatic),64.05,3902.6,0
male,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,20.4,20.4,0
male,0,0,0,22,1,dsl,0,0,0,one year,bank transfer (automatic),43.75,903.6,1
male,0,1,0,28,1,dsl,1,1,0,month-to-month,mailed check,60.9,1785.65,0
female,0,1,0,70,1,no,0,0,0,two year,bank transfer (automatic),19.8,1397.65,0
female,1,0,0,5,1,dsl,0,0,0,month-to-month,electronic check,28.45,131.05,1
female,0,0,0,12,1,fiber optic,1,0,0,month-to-month,bank transfer (automatic),99.7,1238.45,1
male,0,0,0,34,1,fiber optic,1,1,1,one year,credit card (automatic),116.25,3899.05,0
female,1,1,0,71,1,fiber optic,1,0,0,two year,credit card (automatic),80.7,5676.0,0
female,0,1,1,70,1,dsl,1,0,0,one year,bank transfer (automatic),65.2,4543.15,0
female,0,1,1,52,1,fiber optic,1,1,0,month-to-month,bank transfer (automatic),84.05,4326.8,0
male,0,0,1,69,1,dsl,1,1,1,two year,credit card (automatic),79.45,5502.55,0
female,1,0,0,20,1,fiber optic,0,0,0,month-to-month,electronic check,94.1,1782.4,1
male,0,0,1,11,1,fiber optic,0,0,0,month-to-month,mailed check,78.0,851.8,0
male,0,1,0,2,1,fiber optic,0,1,1,month-to-month,electronic check,94.2,167.5,1
female,0,1,1,6,1,fiber optic,0,1,0,month-to-month,electronic check,80.5,502.85,1
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.85,19.85,0
male,1,1,1,20,1,fiber optic,1,1,0,one year,credit card (automatic),94.3,1818.3,0
male,0,0,0,61,1,fiber optic,1,0,1,month-to-month,electronic check,106.45,6300.15,0
female,1,1,0,5,1,fiber optic,0,0,0,month-to-month,electronic check,74.35,334.8,1
female,0,0,0,56,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),105.45,5916.95,0
male,0,0,0,30,1,fiber optic,1,1,0,month-to-month,credit card (automatic),95.0,2852.4,0
male,0,0,0,40,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),104.8,4131.95,1
female,0,0,0,28,1,dsl,1,1,0,one year,mailed check,54.3,1546.3,0
female,1,1,0,5,1,fiber optic,0,0,0,month-to-month,electronic check,70.05,302.6,0
female,1,1,0,27,1,fiber optic,1,0,0,month-to-month,bank transfer (automatic),75.2,1929.35,1
male,0,0,0,12,1,no,0,0,0,month-to-month,credit card (automatic),20.05,265.45,0
male,0,1,1,67,1,fiber optic,0,0,1,one year,electronic check,105.4,6989.45,0
male,1,1,0,29,1,dsl,0,0,0,month-to-month,electronic check,51.6,1442.0,0
male,0,1,1,55,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),85.5,4713.4,0
female,0,0,0,23,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.6,1758.6,1
male,0,1,0,34,1,fiber optic,0,0,1,month-to-month,electronic check,100.05,3480.0,1
male,0,0,0,52,1,fiber optic,1,0,1,one year,electronic check,91.25,4738.3,0
male,1,1,1,72,1,fiber optic,1,1,1,two year,credit card (automatic),115.75,8399.15,0
male,0,1,1,58,1,fiber optic,0,1,1,one year,credit card (automatic),94.7,5430.35,0
male,0,1,1,35,1,no,0,0,0,two year,mailed check,19.6,686.95,0
female,1,0,0,56,1,fiber optic,0,1,1,two year,bank transfer (automatic),99.9,5706.3,0
female,0,1,1,24,1,no,0,0,0,two year,credit card (automatic),21.1,490.65,0
male,0,1,1,70,1,no,0,0,0,two year,credit card (automatic),20.05,1360.25,0
male,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,79.95,174.45,0
male,1,1,1,68,1,fiber optic,0,1,1,one year,credit card (automatic),107.15,7379.8,0
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,85.0,85.0,1
male,0,0,0,12,1,fiber optic,0,0,1,month-to-month,electronic check,89.55,1021.75,0
female,0,1,0,63,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),81.55,5029.05,0
female,0,1,1,33,1,dsl,1,0,0,one year,mailed check,58.45,1955.4,0
female,0,1,0,69,1,fiber optic,0,0,1,one year,credit card (automatic),95.65,6744.2,0
female,0,1,1,60,1,dsl,0,1,1,two year,bank transfer (automatic),80.6,4946.7,0
female,0,1,1,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),113.1,8248.5,0
female,0,0,0,11,1,dsl,0,0,0,month-to-month,mailed check,58.95,601.6,0
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.55,19.55,0
male,0,0,0,10,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),86.05,834.1,1
male,0,0,0,13,1,dsl,1,1,1,month-to-month,credit card (automatic),45.55,597.0,1
male,0,1,1,34,1,fiber optic,0,0,0,one year,bank transfer (automatic),78.95,2647.2,0
male,0,1,1,39,1,fiber optic,0,0,1,month-to-month,mailed check,86.3,3266.0,1
female,0,0,0,65,1,fiber optic,0,1,1,one year,bank transfer (automatic),105.05,6744.25,0
male,1,1,0,50,1,fiber optic,1,0,1,one year,bank transfer (automatic),101.9,5265.5,0
male,0,0,0,15,1,no,0,0,0,month-to-month,mailed check,19.75,311.6,0
male,0,1,1,72,1,fiber optic,1,0,1,two year,bank transfer (automatic),110.3,7966.9,0
female,0,1,1,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),115.6,8220.4,0
male,0,1,1,55,1,no,0,0,0,two year,bank transfer (automatic),19.35,1153.25,0
female,0,1,1,23,1,no,0,0,0,two year,credit card (automatic),25.6,514.75,0
male,0,0,0,32,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.35,2596.15,1
female,0,1,1,56,1,dsl,1,0,0,one year,bank transfer (automatic),68.75,3808.0,0
female,0,0,0,1,1,no,0,0,0,month-to-month,bank transfer (automatic),19.9,19.9,0
male,0,0,0,38,1,dsl,1,1,1,one year,mailed check,70.6,2708.2,0
male,0,0,0,11,1,fiber optic,0,0,0,month-to-month,electronic check,70.2,760.05,0
male,0,0,0,1,1,dsl,0,1,0,month-to-month,electronic check,49.3,49.3,0
male,0,1,0,56,1,fiber optic,0,1,1,one year,electronic check,107.25,6033.3,0
male,0,1,0,3,1,no,0,0,0,month-to-month,mailed check,23.6,89.05,0
male,0,1,1,7,1,dsl,1,0,1,month-to-month,credit card (automatic),69.7,516.15,0
male,0,1,1,59,1,fiber optic,0,0,1,two year,credit card (automatic),99.5,5861.75,0
male,0,0,0,7,1,dsl,0,1,1,month-to-month,bank transfer (automatic),64.3,445.95,0
male,0,1,1,71,1,dsl,1,1,0,two year,credit card (automatic),70.85,4973.4,0
male,0,1,1,15,1,fiber optic,1,1,1,one year,electronic check,101.9,1667.25,0
male,0,1,0,71,1,dsl,1,1,1,two year,credit card (automatic),73.5,5357.75,0
female,0,0,0,35,1,fiber optic,0,0,1,month-to-month,electronic check,100.25,3527.6,1
female,0,0,0,11,1,dsl,0,1,0,one year,credit card (automatic),40.4,422.6,0
female,0,1,1,60,1,no,0,0,0,two year,credit card (automatic),19.25,1103.25,0
male,1,0,0,47,1,dsl,0,1,0,two year,bank transfer (automatic),59.6,2754.0,0
female,0,0,0,11,1,dsl,0,1,0,one year,credit card (automatic),64.9,697.25,0
male,0,1,0,56,1,fiber optic,0,0,1,one year,credit card (automatic),100.3,5614.45,1
female,1,1,0,28,1,fiber optic,0,1,1,month-to-month,electronic check,110.85,3204.4,0
male,0,1,0,61,1,dsl,1,1,1,two year,mailed check,81.05,4747.65,0
male,0,1,1,31,1,fiber optic,1,0,1,one year,bank transfer (automatic),98.05,3082.1,0
male,0,0,0,9,1,fiber optic,0,0,0,month-to-month,electronic check,70.5,597.9,0
male,1,1,0,35,1,fiber optic,1,0,0,month-to-month,electronic check,94.55,3365.4,0
male,0,0,0,2,1,no,0,0,0,month-to-month,mailed check,19.65,38.8,0
female,0,1,1,12,1,no,0,0,0,month-to-month,mailed check,19.0,233.55,1
female,0,0,0,1,1,fiber optic,1,0,0,month-to-month,mailed check,75.3,75.3,1
female,1,0,0,4,1,fiber optic,0,0,1,month-to-month,electronic check,89.2,346.2,1
female,0,1,1,1,1,no,0,0,0,month-to-month,mailed check,19.0,19.0,0
female,0,0,0,3,1,no,0,0,0,month-to-month,mailed check,20.0,61.7,0
female,1,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,85.7,85.7,1
male,0,0,0,52,1,dsl,1,0,1,two year,credit card (automatic),63.25,3342.45,0
male,0,1,1,5,1,no,0,0,0,one year,mailed check,20.1,85.1,0
male,0,1,0,72,1,fiber optic,1,0,0,two year,electronic check,99.15,7422.1,0
male,0,1,1,71,1,dsl,1,1,1,two year,electronic check,90.4,6668.05,0
male,0,1,0,72,1,fiber optic,1,1,1,two year,credit card (automatic),111.9,8071.05,0
male,0,1,1,46,1,no,0,0,0,one year,electronic check,24.9,1174.8,0
male,0,1,1,63,1,dsl,1,0,1,two year,credit card (automatic),83.5,5435.0,0
